0.1197906,-0.4167856,-1799.726
0.1086591,-0.3937854,-1799.728
0.1028666,-0.3683729,-1799.718
0.1013561,-0.346857,-1799.703
0.1025125,-0.3240594,-1799.681
0.1040297,-0.3019421,-1799.656
0.1064703,-0.2821869,-1799.627
0.1102836,-0.2674395,-1799.597
0.1140683,-0.2577614,-1799.57
0.1166698,-0.2520386,-1799.544
0.1167725,-0.2532793,-1799.511
0.110482,-0.2677168,-1799.489
0.09833956,-0.292127,-1799.48
0.08724451,-0.3156658,-1799.485
0.07685876,-0.3429275,-1799.497
0.07013297,-0.3759545,-1799.515
0.06703913,-0.4120508,-1799.534
0.06930339,-0.4488713,-1799.555
0.07734311,-0.4812407,-1799.573
0.08909094,-0.5096509,-1799.589
0.1015087,-0.5308017,-1799.598
0.1131139,-0.5565572,-1799.6
0.1264871,-0.5688844,-1799.575
0.1367857,-0.5665445,-1799.548
0.1517371,-0.5633738,-1799.515
0.1671439,-0.5658255,-1799.492
0.187314,-0.5677321,-1799.468
0.2067369,-0.5711468,-1799.45
