0,216.5,0
-2.112635,212.8409,0
-4.414084,208.8548,0
-6.898056,204.5526,0
-9.558255,199.9451,0
-12.38839,195.0433,0
-15.38216,189.8581,0
-18.53328,184.4004,0
-21.83545,178.681,0
-25.28238,172.7109,0
-28.86778,166.501,0
-32.58534,160.0622,0
-36.42879,153.4053,0
-40.39181,146.5414,0
-44.46812,139.4812,0
-48.65144,132.2357,0
-52.93545,124.8158,0
-57.31386,117.2324,0
-61.78039,109.4964,0
-66.32874,101.6186,0
-70.95261,93.61007,0
-75.64572,85.48161,0
-80.40177,77.24413,0
-85.21446,68.90855,0
-90.0775,60.48577,0
-94.9846,51.98668,0
-99.92946,43.42218,0
-104.9058,34.80317,0
-109.9073,26.14057,0
-114.9277,17.44526,0
-119.9607,8.728143,0
-124.9999,0.0001290441,0
-130.0392,-8.727884,0
-135.0722,-17.445,0
-140.0926,-26.14031,0
-145.0941,-34.80292,0
-150.0704,-43.42192,0
-155.0153,-51.98642,0
-159.9223,-60.48552,0
-164.7854,-68.90831,0
-169.5981,-77.24389,0
-174.3541,-85.48136,0
-179.0472,-93.60983,0
-183.6711,-101.6184,0
-188.2195,-109.4961,0
-192.686,-117.2322,0
-197.0644,-124.8156,0
-201.3484,-132.2355,0
-205.5317,-139.481,0
-209.6081,-146.5412,0
-213.5711,-153.4051,0
-217.4145,-160.062,0
-221.1321,-166.5008,0
-224.7175,-172.7107,0
-228.1644,-178.6808,0
-231.4666,-184.4001,0
-234.6177,-189.8579,0
-237.6115,-195.0431,0
-240.4416,-199.9449,0
-243.1018,-204.5524,0
-245.5858,-208.8546,0
-247.8873,-212.8407,0
-249.9999,-216.4998,0
-250,-216.5,0
-245.7747,-216.5,0
-241.1718,-216.5,0
-236.2039,-216.5,0
-230.8835,-216.5,0
-225.2232,-216.5,0
-219.2357,-216.5,0
-212.9334,-216.5,0
-206.3291,-216.5,0
-199.4352,-216.5,0
-192.2645,-216.5,0
-184.8293,-216.5,0
-177.1424,-216.5,0
-169.2164,-216.5,0
-161.0638,-216.5,0
-152.6971,-216.5,0
-144.1291,-216.5,0
-135.3723,-216.5,0
-126.4392,-216.5,0
-117.3425,-216.5,0
-108.0948,-216.5,0
-98.70855,-216.5,0
-89.19646,-216.5,0
-79.57108,-216.5,0
-69.845,-216.5,0
-60.0308,-216.5,0
-50.14108,-216.5,0
-40.18842,-216.5,0
-30.18541,-216.5,0
-20.14464,-216.5,0
-10.07869,-216.5,0
-0.0001490116,-216.5,0
10.07839,-216.5,0
20.14434,-216.5,0
30.18511,-216.5,0
40.18813,-216.5,0
50.14079,-216.5,0
60.03051,-216.5,0
69.84471,-216.5,0
79.57079,-216.5,0
89.19617,-216.5,0
98.70827,-216.5,0
108.0945,-216.5,0
117.3422,-216.5,0
126.4389,-216.5,0
135.372,-216.5,0
144.1288,-216.5,0
152.6969,-216.5,0
161.0635,-216.5,0
169.2161,-216.5,0
177.1422,-216.5,0
184.8291,-216.5,0
192.2642,-216.5,0
199.435,-216.5,0
206.3288,-216.5,0
212.9332,-216.5,0
219.2354,-216.5,0
225.223,-216.5,0
230.8833,-216.5,0
236.2037,-216.5,0
241.1716,-216.5,0
245.7745,-216.5,0
249.9998,-216.5,0
250,-216.5,0
247.8874,-212.8409,0
245.5859,-208.8548,0
243.1019,-204.5526,0
240.4417,-199.9451,0
237.6116,-195.0433,0
234.6178,-189.8581,0
231.4667,-184.4004,0
228.1646,-178.681,0
224.7176,-172.7109,0
221.1322,-166.501,0
217.4147,-160.0622,0
213.5712,-153.4053,0
209.6082,-146.5414,0
205.5319,-139.4812,0
201.3486,-132.2357,0
197.0645,-124.8158,0
192.6861,-117.2324,0
188.2196,-109.4964,0
183.6713,-101.6186,0
179.0474,-93.61007,0
174.3543,-85.48161,0
169.5982,-77.24413,0
164.7855,-68.90855,0
159.9225,-60.48577,0
155.0154,-51.98668,0
150.0705,-43.42218,0
145.0942,-34.80317,0
140.0927,-26.14057,0
135.0723,-17.44526,0
130.0393,-8.728143,0
125.0001,-0.0001290441,0
119.9608,8.727884,0
114.9278,17.445,0
109.9074,26.14031,0
104.9059,34.80292,0
99.9296,43.42192,0
94.98474,51.98642,0
90.07764,60.48552,0
85.2146,68.90831,0
80.40191,77.24389,0
75.64587,85.48136,0
70.95275,93.60983,0
66.32888,101.6184,0
61.78053,109.4961,0
57.314,117.2322,0
52.93558,124.8156,0
48.65157,132.2355,0
44.46825,139.481,0
40.39194,146.5412,0
36.42892,153.4051,0
32.58547,160.062,0
28.86791,166.5008,0
25.28251,172.7107,0
21.83558,178.6808,0
18.5334,184.4001,0
15.38228,189.8579,0
12.3885,195.0431,0
9.558367,199.9449,0
6.898163,204.5524,0
4.414186,208.8546,0
2.112731,212.8407,0
8.940716E-05,216.4998,0
