-240,400,0
-238.8131,396.0436,0
-237.5609,391.8696,0
-236.2447,387.4822,0
-234.8657,382.8857,0
-233.4253,378.0845,0
-231.9248,373.0826,0
-230.3653,367.8845,0
-228.7483,362.4943,0
-227.0749,356.9164,0
-225.3465,351.155,0
-223.5643,345.2144,0
-221.7296,339.0988,0
-219.8438,332.8125,0
-217.9079,326.3598,0
-215.9235,319.745,0
-213.8917,312.9722,0
-211.8138,306.0459,0
-209.691,298.9702,0
-207.5248,291.7494,0
-205.3163,284.3878,0
-203.0669,276.8896,0
-200.7778,269.2592,0
-198.4502,261.5007,0
-196.0856,253.6185,0
-193.685,245.6168,0
-191.25,237.4999,0
-188.7816,229.2721,0
-186.2813,220.9375,0
-183.7502,212.5006,0
-181.1897,203.9655,0
-178.601,195.3366,0
-175.9854,186.618,0
-173.3442,177.8141,0
-170.6787,168.9291,0
-167.9902,159.9673,0
-165.2799,150.9329,0
-162.5491,141.8303,0
-159.7991,132.6637,0
-157.0312,123.4373,0
-154.2466,114.1555,0
-151.4467,104.8224,0
-148.6327,95.44244,0
-145.8059,86.01981,0
-142.9676,76.55875,0
-140.119,67.06354,0
-137.2615,57.53845,0
-134.3963,47.98779,0
-131.5247,38.41577,0
-128.648,28.82669,0
-125.7674,19.22482,0
-122.8843,9.61441,0
-119.9999,-0.0002441406,0
-117.1155,-9.614899,0
-114.2324,-19.22528,0
-111.3519,-28.82712,0
-108.4751,-38.41617,0
-105.6036,-47.98816,0
-102.7384,-57.53879,0
-99.88084,-67.06384,0
-97.0323,-76.55899,0
-94.19398,-86.02002,0
-91.3672,-95.44266,0
-88.55322,-104.8226,0
-85.75331,-114.1556,0
-82.96877,-123.4374,0
-80.20087,-132.6638,0
-77.45088,-141.8304,0
-74.72011,-150.933,0
-72.00981,-159.9673,0
-69.32129,-168.9291,0
-66.65579,-177.814,0
-64.01462,-186.6179,0
-61.39906,-195.3365,0
-58.81038,-203.9654,0
-56.24986,-212.5004,0
-53.7188,-220.9374,0
-51.21844,-229.2719,0
-48.75009,-237.4997,0
-46.31503,-245.6166,0
-43.91454,-253.6182,0
-41.54988,-261.5004,0
-39.22234,-269.2589,0
-36.93321,-276.8893,0
-34.68378,-284.3874,0
-32.4753,-291.749,0
-30.30907,-298.9698,0
-28.18636,-306.0455,0
-26.10846,-312.9718,0
-24.07664,-319.7446,0
-22.09219,-326.3594,0
-20.15639,-332.8121,0
-18.27049,-339.0983,0
-16.43582,-345.2139,0
-14.65364,-351.1545,0
-12.92522,-356.916,0
-11.25185,-362.4939,0
-9.634796,-367.884,0
-8.075348,-373.0822,0
-6.574783,-378.084,0
-5.134399,-382.8853,0
-3.755463,-387.4818,0
-2.43924,-391.8692,0
-1.187042,-396.0432,0
-0.0001220703,-399.9996,0
0,-400,0
1.18692,-396.0436,0
2.439117,-391.8696,0
3.755341,-387.4822,0
5.134277,-382.8857,0
6.574661,-378.0845,0
8.075211,-373.0826,0
9.634659,-367.8845,0
11.25171,-362.4943,0
12.92508,-356.9164,0
14.6535,-351.155,0
16.4357,-345.2144,0
18.27036,-339.0988,0
20.15625,-332.8125,0
22.09207,-326.3598,0
24.07651,-319.7449,0
26.10834,-312.9722,0
28.18625,-306.0458,0
30.30896,-298.9702,0
32.47519,-291.7494,0
34.68369,-284.3878,0
36.93311,-276.8896,0
39.22226,-269.2592,0
41.54977,-261.5007,0
43.91446,-253.6185,0
46.31494,-245.6168,0
48.75003,-237.4999,0
51.21838,-229.2721,0
53.71872,-220.9376,0
56.24982,-212.5006,0
58.81033,-203.9655,0
61.39902,-195.3365,0
64.01459,-186.618,0
66.65576,-177.8141,0
69.32126,-168.9291,0
72.00983,-159.9673,0
74.72012,-150.9329,0
77.4509,-141.8303,0
80.2009,-132.6637,0
82.96881,-123.4373,0
85.75336,-114.1555,0
88.55325,-104.8224,0
91.36725,-95.44244,0
94.19406,-86.01981,0
97.03238,-76.55875,0
99.88095,-67.06354,0
102.7385,-57.53845,0
105.6037,-47.98779,0
108.4753,-38.41577,0
111.352,-28.82669,0
114.2325,-19.22482,0
117.1157,-9.61441,0
120.0001,0.0002441406,0
122.8845,9.614899,0
125.7676,19.22528,0
128.6481,28.82712,0
131.5248,38.41617,0
134.3965,47.98816,0
137.2616,57.53879,0
140.1191,67.06384,0
142.9677,76.55899,0
145.806,86.02002,0
148.6328,95.44266,0
151.4468,104.8226,0
154.2467,114.1556,0
157.0312,123.4374,0
159.7991,132.6638,0
162.5491,141.8304,0
165.2799,150.933,0
167.9902,159.9673,0
170.6787,168.9291,0
173.3442,177.814,0
175.9854,186.6179,0
178.601,195.3365,0
181.1896,203.9654,0
183.7501,212.5005,0
186.2812,220.9374,0
188.7816,229.2719,0
191.2499,237.4997,0
193.685,245.6166,0
196.0855,253.6182,0
198.4501,261.5004,0
200.7776,269.2589,0
203.0668,276.8893,0
205.3162,284.3874,0
207.5247,291.749,0
209.6909,298.9698,0
211.8136,306.0455,0
213.8915,312.9718,0
215.9234,319.7445,0
217.9078,326.3594,0
219.8436,332.8121,0
221.7295,339.0983,0
223.5642,345.2139,0
225.3464,351.1545,0
227.0748,356.916,0
228.7482,362.4939,0
230.3652,367.884,0
231.9247,373.0822,0
233.4252,378.084,0
234.8656,382.8853,0
236.2445,387.4818,0
237.5608,391.8692,0
238.813,396.0432,0
239.9999,399.9996,0
